Customer ID,Recency,Frequency,Monetary,R_Score,F_Score,M_Score,Asset_Tier,Is_Liquidated,Liquidation_Probability,Projected_Asset_Yield,CELR
17048.0,118,7,2071.68,3,4,4,High-Yield Volatile,1,1.0,60.41231701519985,60.41231701519985
16586.0,249,3,1462.78,2,3,4,Distressed Equity,1,1.0,60.09141048078169,60.09141048078169
15732.0,212,10,1682.07,2,5,4,Distressed Equity,1,0.99,60.1872468921834,59.58537442326157
17990.0,237,6,1527.61,2,4,4,Distressed Equity,1,1.0,59.26938749210426,59.26938749210426
12593.0,109,3,418.1,3,3,2,High-Yield Volatile,1,1.0,59.079177454505526,59.079177454505526
17695.0,132,5,1746.04,3,4,4,High-Yield Volatile,1,1.0,59.045844751364356,59.045844751364356
16226.0,203,5,672.17,2,4,3,Distressed Equity,1,1.0,58.68733873365962,58.68733873365962
14692.0,137,12,1745.09,3,5,4,High-Yield Volatile,1,1.0,58.61104973061332,58.61104973061332
15691.0,252,4,571.3,2,3,2,Distressed Equity,1,1.0,58.29265233890485,58.29265233890485
17931.0,134,14,3437.29,3,5,5,High-Yield Volatile,1,0.99,57.924507328427936,57.34526225514366
13933.0,109,2,608.79,3,2,2,Dormant Capital,1,1.0,57.34217137109737,57.34217137109737
12802.0,187,7,2416.42,3,4,4,High-Yield Volatile,1,1.0,57.28106451374821,57.28106451374821
17408.0,163,3,316.09000000000003,3,3,2,High-Yield Volatile,1,1.0,57.271694702925544,57.271694702925544
16320.0,172,6,5628.99,3,4,5,High-Yield Volatile,1,0.99,57.653380259101866,57.07684645651084
16419.0,113,8,1487.42,3,5,4,High-Yield Volatile,1,1.0,56.659341240073225,56.659341240073225
16955.0,185,6,1309.41,3,4,4,High-Yield Volatile,1,1.0,56.42022932346889,56.42022932346889
14770.0,232,8,3637.64,2,4,5,Distressed Equity,1,1.0,56.391798836809734,56.391798836809734
12383.0,185,5,1850.56,3,4,4,High-Yield Volatile,1,1.0,56.378150078266515,56.378150078266515
17926.0,133,5,1035.49,3,4,3,High-Yield Volatile,1,1.0,56.20308202949201,56.20308202949201
14028.0,550,3,10396.5,1,3,5,Distressed Equity,1,0.99,56.653035907786034,56.086505548708175
12399.0,119,7,1962.3,3,4,4,High-Yield Volatile,1,1.0,55.90862117923382,55.90862117923382
15890.0,395,5,535.65,2,4,2,Distressed Equity,1,1.0,55.88701963935697,55.88701963935697
15876.0,409,2,1449.14,2,2,4,Dormant Capital,1,1.0,55.85826188469955,55.85826188469955
13376.0,99,3,1019.76,3,3,3,High-Yield Volatile,1,1.0,55.84338739341635,55.84338739341635
17239.0,313,4,1189.45,2,4,3,Distressed Equity,1,1.0,55.83067350128891,55.83067350128891
12868.0,186,8,2247.06,3,4,4,High-Yield Volatile,1,1.0,55.35322494942004,55.35322494942004
14875.0,108,3,2862.4,3,3,4,High-Yield Volatile,1,1.0,54.87136859515109,54.87136859515109
18227.0,218,2,388.75,2,3,2,Distressed Equity,1,1.0,54.82529511325195,54.82529511325195
14461.0,148,13,6713.5,3,5,5,High-Yield Volatile,1,0.99,55.105153839305714,54.55410230091265
14835.0,529,2,297.0,1,2,2,Dormant Capital,1,1.0,54.373719051690884,54.373719051690884
16832.0,184,5,417.61,3,4,2,High-Yield Volatile,1,1.0,54.27115816397911,54.27115816397911
16859.0,145,7,1932.41,3,4,4,High-Yield Volatile,1,1.0,54.259557256521276,54.259557256521276
15717.0,234,5,607.0,2,4,2,Distressed Equity,1,1.0,54.246475443852816,54.246475443852816
17505.0,162,5,2435.48,3,4,4,High-Yield Volatile,1,1.0,54.10598185102922,54.10598185102922
14246.0,111,3,1474.06,3,3,4,High-Yield Volatile,1,1.0,54.022620341894616,54.022620341894616
14276.0,99,7,2102.68,3,4,4,High-Yield Volatile,1,1.0,53.8415100328252,53.8415100328252
12461.0,94,2,826.88,3,2,3,Dormant Capital,1,1.0,53.62579154340443,53.62579154340443
13655.0,114,6,2280.51,3,4,4,High-Yield Volatile,1,0.97,55.17807503320355,53.52273278220744
15704.0,140,6,3817.96,3,4,5,High-Yield Volatile,1,1.0,53.14966840229589,53.14966840229589
14930.0,109,6,5246.63,3,4,5,High-Yield Volatile,1,1.0,53.119087073484486,53.119087073484486
13723.0,217,6,1209.2,2,4,3,Distressed Equity,1,1.0,52.75265190056796,52.75265190056796
18268.0,134,6,1490.23,3,4,4,High-Yield Volatile,1,1.0,52.72431140097166,52.72431140097166
14264.0,155,6,1517.36,3,4,4,High-Yield Volatile,1,1.0,52.70130791859812,52.70130791859812
16146.0,157,4,946.38,3,4,3,High-Yield Volatile,1,1.0,52.64152031439275,52.64152031439275
17444.0,148,3,2940.04,3,3,4,High-Yield Volatile,1,1.0,52.379262906129696,52.379262906129696
16835.0,128,6,1538.41,3,4,4,High-Yield Volatile,1,1.0,52.37198240624889,52.37198240624889
13158.0,95,5,1508.18,3,4,4,High-Yield Volatile,1,1.0,52.36939774763997,52.36939774763997
16306.0,214,7,1192.82,2,4,3,Distressed Equity,1,1.0,52.01651943307391,52.01651943307391
14643.0,170,5,1679.89,3,4,4,High-Yield Volatile,1,1.0,52.00879332041536,52.00879332041536
13819.0,302,6,2642.35,2,4,4,Distressed Equity,1,0.99,52.493973245898594,51.969033513439605
12623.0,276,7,3747.84,2,4,5,Distressed Equity,1,0.99,52.469876672049566,51.94517790532907
16092.0,115,6,1587.94,3,4,4,High-Yield Volatile,1,1.0,51.93233013228339,51.93233013228339
16336.0,421,4,3517.69,1,4,5,Distressed Equity,1,1.0,51.86539143163584,51.86539143163584
16034.0,196,6,928.72,2,4,3,Distressed Equity,1,1.0,51.85204057686491,51.85204057686491
12450.0,156,5,688.2,3,4,3,High-Yield Volatile,1,1.0,51.82930621595377,51.82930621595377
15071.0,94,4,1455.5600000000002,3,3,4,High-Yield Volatile,1,1.0,51.65808054443478,51.65808054443478
14817.0,200,7,3959.86,2,4,5,Distressed Equity,1,1.0,51.51908507059777,51.51908507059777
17508.0,281,8,4579.23,2,5,5,Distressed Equity,1,1.0,50.79392717851328,50.79392717851328
18168.0,176,16,3770.27,3,5,5,High-Yield Volatile,1,0.99,51.299024349060375,50.78603410556977
15364.0,96,2,913.19,3,2,3,Dormant Capital,1,1.0,50.563183576613596,50.563183576613596
15795.0,150,8,1979.87,3,4,4,High-Yield Volatile,1,1.0,50.49116664017194,50.49116664017194
14055.0,106,3,1520.96,3,3,4,High-Yield Volatile,1,1.0,50.38725680482867,50.38725680482867
15946.0,503,3,2304.18,1,3,4,Distressed Equity,1,1.0,50.376113526123774,50.376113526123774
17829.0,299,5,4756.74,2,4,5,Distressed Equity,1,0.99,50.70051602034991,50.19351086014641
17230.0,264,18,9924.95,2,5,5,Distressed Equity,1,1.0,50.12899853075298,50.12899853075298
17046.0,157,5,1906.07,3,4,4,High-Yield Volatile,1,1.0,50.028654054849675,50.028654054849675
17578.0,218,7,1047.33,2,4,3,Distressed Equity,1,1.0,49.77814651036018,49.77814651036018
15002.0,116,9,4817.28,3,5,5,High-Yield Volatile,1,1.0,49.73743051683841,49.73743051683841
13564.0,144,37,17249.55,3,5,5,High-Yield Volatile,1,0.98,50.56432743988585,49.55304089108813
13778.0,103,4,1124.49,3,3,3,High-Yield Volatile,1,1.0,49.42096212923494,49.42096212923494
12468.0,188,5,3670.74,3,4,5,High-Yield Volatile,1,1.0,49.39543006309022,49.39543006309022
17045.0,113,5,827.6800000000001,3,4,3,High-Yield Volatile,1,1.0,49.25018321095045,49.25018321095045
14687.0,107,3,1402.06,3,3,4,High-Yield Volatile,1,1.0,49.243577956112404,49.243577956112404
12710.0,97,3,1149.02,3,3,3,High-Yield Volatile,1,1.0,49.09443299045946,49.09443299045946
13493.0,275,2,618.63,2,2,3,Dormant Capital,1,1.0,48.99702923519499,48.99702923519499
15149.0,134,5,1554.61,3,4,4,High-Yield Volatile,1,1.0,48.72725594253458,48.72725594253458
16287.0,170,5,1006.98,3,4,3,High-Yield Volatile,1,1.0,48.42427299859511,48.42427299859511
16636.0,438,4,3802.04,1,4,5,Distressed Equity,1,1.0,48.2341907944525,48.2341907944525
13194.0,136,2,472.78,3,2,2,Dormant Capital,1,1.0,48.169490218358085,48.169490218358085
16756.0,215,7,1312.37,2,4,4,Distressed Equity,1,1.0,48.12334064464238,48.12334064464238
12625.0,212,4,5164.88,2,3,5,Distressed Equity,1,0.98,49.102187795368295,48.120144039460925
16214.0,171,4,2038.25,3,4,4,High-Yield Volatile,1,1.0,48.10967954052746,48.10967954052746
16842.0,101,3,1264.19,3,3,4,High-Yield Volatile,1,1.0,48.101058211158346,48.101058211158346
16997.0,288,3,702.0,2,3,3,Distressed Equity,1,1.0,48.071394869335336,48.071394869335336
17454.0,192,10,1547.94,2,5,4,Distressed Equity,1,1.0,48.00182033413396,48.00182033413396
18239.0,219,6,2150.36,2,4,4,Distressed Equity,1,1.0,47.88811219675298,47.88811219675298
14496.0,312,7,2668.23,2,4,4,Distressed Equity,1,1.0,47.78720804611092,47.78720804611092
15257.0,283,2,685.9,2,2,3,Dormant Capital,1,1.0,47.493322423727264,47.493322423727264
16772.0,423,3,3723.55,1,3,5,Distressed Equity,1,1.0,47.459250821740824,47.459250821740824
17866.0,143,3,1134.95,3,3,3,High-Yield Volatile,1,1.0,47.29921372530331,47.29921372530331
16866.0,141,3,207.74,3,3,1,High-Yield Volatile,1,1.0,47.18744753358576,47.18744753358576
16634.0,223,6,1814.61,2,4,4,Distressed Equity,1,1.0,47.114753072891986,47.114753072891986
14410.0,92,11,2651.14,3,5,4,High-Yield Volatile,1,0.98,48.055779478265876,47.09466388870056
18218.0,211,4,1142.0,2,4,3,Distressed Equity,1,1.0,47.06381203987069,47.06381203987069
18151.0,135,6,1879.44,3,4,4,High-Yield Volatile,1,1.0,47.05006575895082,47.05006575895082
16292.0,122,5,1253.76,3,4,4,High-Yield Volatile,1,1.0,47.03789549847874,47.03789549847874
13291.0,156,11,3320.84,3,5,5,High-Yield Volatile,1,0.99,47.27620096755794,46.80343895788236
14450.0,181,7,1128.44,3,4,3,High-Yield Volatile,1,1.0,46.65768089870758,46.65768089870758
14942.0,402,4,746.56,2,3,3,Distressed Equity,1,1.0,46.52374886574708,46.52374886574708
13425.0,108,5,3403.63,3,4,5,High-Yield Volatile,1,1.0,46.4921265401963,46.4921265401963
14431.0,303,4,2614.2,2,3,4,Distressed Equity,1,1.0,46.43769846231135,46.43769846231135
17398.0,115,3,653.38,3,3,3,High-Yield Volatile,1,1.0,46.34781497622422,46.34781497622422
12982.0,243,8,2744.81,2,4,4,Distressed Equity,1,1.0,45.981460532322245,45.981460532322245
14628.0,91,5,1998.0,3,4,4,High-Yield Volatile,1,0.94,48.647288732709406,45.728451408746835
13707.0,267,5,3365.86,2,4,5,Distressed Equity,1,1.0,45.21961586220724,45.21961586220724
16317.0,120,5,2192.51,3,4,4,High-Yield Volatile,1,1.0,44.98903360470424,44.98903360470424
13900.0,183,6,1610.59,3,4,4,High-Yield Volatile,1,1.0,44.980037291978284,44.980037291978284
16105.0,249,5,2386.19,2,4,4,Distressed Equity,1,0.99,45.30883936057406,44.85575096696832
14114.0,274,7,1364.09,2,4,4,Distressed Equity,1,1.0,44.778938370883985,44.778938370883985
17429.0,128,5,1357.46,3,4,4,High-Yield Volatile,1,1.0,44.597053804903375,44.597053804903375
14078.0,102,9,1692.63,3,5,4,High-Yield Volatile,1,1.0,44.52916276470406,44.52916276470406
17026.0,185,3,208.98,3,3,1,High-Yield Volatile,1,1.0,44.46114671222878,44.46114671222878
13786.0,367,6,3358.94,2,4,5,Distressed Equity,1,1.0,44.39073399427531,44.39073399427531
13302.0,155,2,159.2,3,2,1,Dormant Capital,1,1.0,44.33088266584849,44.33088266584849
17548.0,234,4,731.26,2,4,3,Distressed Equity,1,1.0,44.300373500263646,44.300373500263646
16572.0,127,3,1009.6,3,3,3,High-Yield Volatile,1,1.0,44.2515804198537,44.2515804198537
13874.0,358,7,2049.15,2,4,4,Distressed Equity,1,1.0,44.123440317667125,44.123440317667125
13663.0,179,5,2047.51,3,4,4,High-Yield Volatile,1,1.0,44.10613646398836,44.10613646398836
13531.0,205,6,1738.52,2,4,4,Distressed Equity,1,1.0,44.08183393777833,44.08183393777833
17342.0,380,4,1227.54,2,4,3,Distressed Equity,1,1.0,44.00090202002863,44.00090202002863
14223.0,92,3,991.13,3,3,3,High-Yield Volatile,1,0.98,44.880206553074956,43.98260242201346
14346.0,121,5,2315.75,3,4,4,High-Yield Volatile,1,1.0,43.9595980990676,43.9595980990676
13296.0,137,6,792.51,3,4,3,High-Yield Volatile,1,1.0,43.888444352069804,43.888444352069804
14682.0,188,6,1514.81,3,4,4,High-Yield Volatile,1,1.0,43.869684357518,43.869684357518
12535.0,92,2,716.35,3,2,3,Dormant Capital,1,1.0,43.77866682558136,43.77866682558136
15232.0,113,2,612.06,3,2,2,Dormant Capital,1,1.0,43.72049296334664,43.72049296334664
15973.0,367,3,988.44,2,3,3,Distressed Equity,1,1.0,43.677965104540604,43.677965104540604
14327.0,163,6,1894.93,3,4,4,High-Yield Volatile,1,1.0,43.67065049574446,43.67065049574446
14962.0,271,4,366.91,2,3,2,Distressed Equity,1,1.0,43.51485428298827,43.51485428298827
15462.0,94,4,737.05,3,3,3,High-Yield Volatile,1,1.0,43.50760087880795,43.50760087880795
16473.0,165,4,470.83,3,4,2,High-Yield Volatile,1,0.99,43.84284905778873,43.40442056721084
16828.0,93,2,128.5,3,2,1,Dormant Capital,1,0.98,44.208054581931144,43.32389349029252
14803.0,162,3,845.5500000000001,3,3,3,High-Yield Volatile,1,1.0,43.04037261497384,43.04037261497384
13541.0,427,2,785.25,1,2,3,Dormant Capital,1,1.0,42.83134700739009,42.83134700739009
13470.0,99,2,165.0,3,2,1,Dormant Capital,1,1.0,42.770283385867664,42.770283385867664
13497.0,283,6,1320.3300000000002,2,4,4,Distressed Equity,1,1.0,42.76597033563149,42.76597033563149
12816.0,96,2,572.2,3,2,2,Dormant Capital,1,1.0,42.64028016860321,42.64028016860321
17615.0,130,6,733.2,3,4,3,High-Yield Volatile,1,1.0,42.61567472279256,42.61567472279256
16816.0,103,4,417.06,3,4,2,High-Yield Volatile,1,0.98,43.47475970682166,42.605264512685224
14532.0,236,11,3859.18,2,5,5,Distressed Equity,1,1.0,42.500572493105906,42.500572493105906
17320.0,100,6,2895.77,3,4,4,High-Yield Volatile,1,1.0,42.42807349447141,42.42807349447141
17787.0,153,4,2601.4700000000003,3,4,4,High-Yield Volatile,1,1.0,42.308106863074784,42.308106863074784
17746.0,240,4,904.18,2,4,3,Distressed Equity,1,1.0,42.216875966150575,42.216875966150575
16611.0,186,6,1785.13,3,4,4,High-Yield Volatile,1,1.0,42.20107260487572,42.20107260487572
12791.0,374,6,1056.11,2,4,3,Distressed Equity,1,0.99,42.624825858650425,42.19857760006392
17138.0,276,7,4417.27,2,4,5,Distressed Equity,1,0.99,42.396288531461224,41.97232564614661
14891.0,148,4,1106.73,3,3,3,High-Yield Volatile,1,1.0,41.815697133582894,41.815697133582894
14275.0,396,6,1189.38,2,4,3,Distressed Equity,1,1.0,41.8121326781182,41.8121326781182
16450.0,150,3,1505.73,3,3,4,High-Yield Volatile,1,1.0,41.731675965126264,41.731675965126264
13475.0,191,4,1431.78,2,3,4,Distressed Equity,1,1.0,41.71916068931044,41.71916068931044
13476.0,179,5,2061.4700000000003,3,4,4,High-Yield Volatile,1,1.0,41.704150057687464,41.704150057687464
14512.0,188,7,1223.47,3,4,3,High-Yield Volatile,1,1.0,41.63357778982844,41.63357778982844
16883.0,187,19,2396.59,3,5,4,High-Yield Volatile,1,0.99,41.8856270624799,41.4667707918551
15716.0,146,11,3056.81,3,5,5,High-Yield Volatile,1,1.0,41.32203796942723,41.32203796942723
13888.0,120,7,2169.05,3,4,4,High-Yield Volatile,1,1.0,41.30320343284388,41.30320343284388
16037.0,270,5,1509.34,2,4,4,Distressed Equity,1,1.0,41.29877723086089,41.29877723086089
16400.0,95,9,3159.44,3,5,5,High-Yield Volatile,1,0.99,41.66950535010117,41.25281029660016
17122.0,119,4,570.5,3,4,2,High-Yield Volatile,1,1.0,41.168416983999755,41.168416983999755
16227.0,225,3,1027.22,2,3,3,Distressed Equity,1,1.0,41.15803598167263,41.15803598167263
13814.0,92,3,2257.32,3,3,4,High-Yield Volatile,1,0.97,42.41027312858269,41.137964934725204
12616.0,95,3,1131.1,3,3,3,High-Yield Volatile,1,1.0,41.02278569809877,41.02278569809877
17380.0,434,3,645.0,1,3,3,Distressed Equity,1,1.0,40.97129326791241,40.97129326791241
17704.0,169,2,885.19,3,3,3,High-Yield Volatile,1,1.0,40.9659336017412,40.9659336017412
15643.0,192,3,664.0,2,3,3,Distressed Equity,1,1.0,40.65024097572903,40.65024097572903
16807.0,143,6,2123.88,3,4,4,High-Yield Volatile,1,0.99,41.04616855377537,40.63570686823761
15222.0,319,11,3550.91,2,5,5,Distressed Equity,1,1.0,40.58075210367275,40.58075210367275
16088.0,576,2,1437.43,1,2,4,Dormant Capital,1,1.0,40.50318215824937,40.50318215824937
13192.0,95,6,2558.58,3,4,4,High-Yield Volatile,1,1.0,40.39950846818439,40.39950846818439
13466.0,184,5,1013.35,3,4,3,High-Yield Volatile,1,1.0,40.340964381643175,40.340964381643175
14105.0,239,5,5988.83,2,4,5,Distressed Equity,1,1.0,40.322450854279595,40.322450854279595
12363.0,110,2,552.0,3,2,2,Dormant Capital,1,1.0,40.28478653569319,40.28478653569319
17438.0,254,5,1422.77,2,4,4,Distressed Equity,1,1.0,40.27750444549327,40.27750444549327
13368.0,257,4,1121.5,2,3,3,Distressed Equity,1,1.0,40.08108913395498,40.08108913395498
14231.0,184,4,1235.62,3,3,3,High-Yield Volatile,1,1.0,40.07534164214873,40.07534164214873
13005.0,174,4,999.68,3,3,3,High-Yield Volatile,1,1.0,40.06270734766963,40.06270734766963
15912.0,178,9,1074.7,3,5,3,High-Yield Volatile,1,1.0,40.0035384511625,40.0035384511625
15402.0,149,6,1830.54,3,4,4,High-Yield Volatile,1,1.0,39.98937628391124,39.98937628391124
13106.0,133,2,603.46,3,2,2,Dormant Capital,1,1.0,39.839180196335235,39.839180196335235
13869.0,123,10,8111.57,3,5,5,High-Yield Volatile,1,0.98,40.56327969018831,39.75201409638454
15261.0,135,4,1508.0,3,3,4,High-Yield Volatile,1,1.0,39.74543298691352,39.74543298691352
17980.0,166,4,1033.42,3,4,3,High-Yield Volatile,1,1.0,39.68419996928695,39.68419996928695
18202.0,200,3,1396.99,2,3,4,Distressed Equity,1,1.0,39.67316058158631,39.67316058158631
14316.0,422,5,1370.34,1,4,4,Distressed Equity,1,1.0,39.45077840612782,39.45077840612782
15192.0,120,5,1981.39,3,4,4,High-Yield Volatile,1,1.0,39.32266711932829,39.32266711932829
16282.0,340,3,1307.5800000000002,2,3,4,Distressed Equity,1,1.0,39.28477126278015,39.28477126278015
17492.0,248,3,1122.42,2,3,3,Distressed Equity,1,1.0,39.23557672243452,39.23557672243452
17339.0,94,3,362.36,3,3,2,High-Yield Volatile,1,0.98,39.80859520276106,39.01242329870584
15396.0,113,2,796.38,3,2,3,Dormant Capital,1,1.0,38.955734966780305,38.955734966780305
17869.0,107,7,1036.16,3,4,3,High-Yield Volatile,1,0.99,39.21352219904456,38.82138697705412
16679.0,366,3,793.06,2,3,3,Distressed Equity,1,1.0,38.649820689944455,38.649820689944455
15224.0,358,5,871.36,2,4,3,Distressed Equity,1,1.0,38.600699735803424,38.600699735803424
15855.0,137,6,1052.72,3,4,3,High-Yield Volatile,1,1.0,38.53830997255264,38.53830997255264
14133.0,130,4,911.14,3,3,3,High-Yield Volatile,1,1.0,38.5129412105566,38.5129412105566
17212.0,253,3,794.41,2,3,3,Distressed Equity,1,1.0,38.49010359095245,38.49010359095245
17709.0,170,5,671.01,3,4,3,High-Yield Volatile,1,1.0,38.46159985282299,38.46159985282299
14224.0,110,9,1897.9,3,5,4,High-Yield Volatile,1,1.0,38.44803581727558,38.44803581727558
15652.0,91,5,1420.34,3,4,4,High-Yield Volatile,1,0.97,39.60061121574321,38.41259287927091
17994.0,122,11,2313.32,3,5,4,High-Yield Volatile,1,1.0,38.34067568674827,38.34067568674827
17256.0,107,5,498.93,3,4,2,High-Yield Volatile,1,1.0,38.2195192155942,38.2195192155942
12815.0,148,2,1063.46,3,2,3,Dormant Capital,1,1.0,38.19444531124619,38.19444531124619
16096.0,264,4,1584.97,2,4,4,Distressed Equity,1,1.0,37.9795385517843,37.9795385517843
17165.0,284,6,1794.32,2,4,4,Distressed Equity,1,1.0,37.770096012465565,37.770096012465565
12864.0,138,2,299.57,3,2,2,Dormant Capital,1,1.0,37.69199619852759,37.69199619852759
12817.0,281,3,690.98,2,3,3,Distressed Equity,1,1.0,37.55823704758662,37.55823704758662
13951.0,176,3,674.45,3,3,3,High-Yield Volatile,1,1.0,37.43858141241322,37.43858141241322
15198.0,92,5,571.35,3,4,2,High-Yield Volatile,1,0.97,38.55838358422015,37.401632076693545
14707.0,436,2,139.2,1,2,1,Dormant Capital,1,1.0,37.23043507601125,37.23043507601125
17127.0,429,5,1155.0300000000002,1,4,3,Distressed Equity,1,1.0,37.15873396330879,37.15873396330879
16947.0,236,5,955.21,2,4,3,Distressed Equity,1,1.0,36.91850349314308,36.91850349314308
13753.0,288,4,2094.57,2,3,4,Distressed Equity,1,1.0,36.86466174592212,36.86466174592212
13239.0,262,5,1594.69,2,4,4,Distressed Equity,1,1.0,36.864525412614874,36.864525412614874
18063.0,391,2,186.6,2,3,1,Distressed Equity,1,1.0,36.82766471681703,36.82766471681703
14322.0,429,4,474.1,1,3,2,Distressed Equity,1,0.99,37.14332692522164,36.77189365596943
14024.0,122,3,645.74,3,3,3,High-Yield Volatile,1,1.0,36.74241391626419,36.74241391626419
18071.0,258,6,1428.63,2,4,4,Distressed Equity,1,1.0,36.72978979224702,36.72978979224702
16147.0,134,5,2398.91,3,4,4,High-Yield Volatile,1,0.98,37.362453244219395,36.61520417933501
13754.0,152,3,447.05,3,3,2,High-Yield Volatile,1,1.0,36.606755784706664,36.606755784706664
18143.0,117,2,1000.16,3,3,3,High-Yield Volatile,1,1.0,36.59049140604814,36.59049140604814
15813.0,208,2,1303.91,2,2,4,Dormant Capital,1,1.0,36.58301330214993,36.58301330214993
18009.0,235,8,2155.83,2,5,4,Distressed Equity,1,1.0,36.53101102694506,36.53101102694506
13150.0,484,3,449.97,1,3,2,Distressed Equity,1,1.0,36.482105505657884,36.482105505657884
16331.0,432,6,2037.7,1,4,4,Distressed Equity,1,1.0,36.355829943023465,36.355829943023465
14693.0,265,7,1165.36,2,4,3,Distressed Equity,1,1.0,36.35474007402371,36.35474007402371
16424.0,191,2,443.06,2,2,2,Dormant Capital,1,1.0,36.28375768355913,36.28375768355913
13052.0,212,7,3168.53,2,4,5,Distressed Equity,1,1.0,36.25878995297692,36.25878995297692
15661.0,317,8,1215.95,2,4,3,Distressed Equity,1,1.0,36.20931306771408,36.20931306771408
14013.0,110,5,1084.57,3,4,3,High-Yield Volatile,1,0.99,36.56848651851172,36.2028016533266
15646.0,158,5,974.61,3,4,3,High-Yield Volatile,1,1.0,36.17679399936239,36.17679399936239
12811.0,261,5,1033.9,2,4,3,Distressed Equity,1,1.0,36.094972469188804,36.094972469188804
12624.0,106,2,641.13,3,2,3,Dormant Capital,1,1.0,36.06353422739161,36.06353422739161
